perm_id,name,ticker,jc_industry_perm_id,industry_name,ranked_in_2021,ranked_in_2020,ranked_in_2019,ranked_in_2018
ecd00c7298395d8287b2c961d,"The Trade Desk, Inc.",TTD,3b563524fdb17b4a86590470d40bef74,Media,1,1,0,0
0674287b09824c52832fc4d52,Tetra Tek Inc,TTEK,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,0,0,0,0
4a44a55e5021c4ae01fe10948,Take-Two Interactive Software Inc,TTWO,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
33859097461fc6f295776f1b6,Tupperware Brands,TUP,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,0,0,0,1
68212f6ec3a2cc43cee498987,Two Harbors,TW,98bf4640b315d6320d944b36f9ea06e7,Capital Markets,1,0,0,0
8bc7ddeb8665bb25c0b194a0a,Twilio Inc,TWLO,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,0
6f3bd65c0d267301736b56801,2U Inc,TWOU,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,0
4bae5a942609c239b16d24c6c,Twitter Inc,TWTR,c8205c7636e728d448c2774e6a4a944b,Internet,1,1,1,1
aff8c6b8852b62561e1092863,Time Warner Inc,TWX,NULL,,0,0,0,1
78b8b61b6f7383352b2865243,10X Genomics,TXG,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,0,0,0
740d3f4b7dbee2e59969b71c8,Texas Instruments Inc,TXN,1ecd5cf57e6c65fce778542d3578a2fd,Semiconductors & Equipment,1,1,1,1
208b13449a1ba16d7e37b4461,Textron Inc,TXT,c858b4ff24bc25a5b36ea56dad3897db,Aerospace & Defense,1,1,1,1
7c641febd87b8fdc463ff4820,Tyler Technologies Inc,TYL,26bf8f8d573c40a59aebf4eb0e5d914f,Computer Services,1,1,1,1
e579df19b7344569e122cce29,"Under Armour, Inc.",UA,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
32457bec3056c8646ab8c371a,"United Airlines Holdings, Inc",UAL,a600971fdd23ea1f5685d7ee01d5f5c3,Transportation,1,1,1,1
3150f4617002c9523b449ebe8,"Uber Technologies, Inc. ",UBER,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,0,0
e2446afe810c75322b15b71d7,Ubiquiti Networks Inc,UBNT,955e5ef956e469bce74b0d640f18c9fb,Technology Hardware,0,0,1,0
ce2cce6c49e59566fbcb7405e,UDR Inc,UDR,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,1,0
c64c2c4c77ac74c3c2ccffbdb,Domtar Corp,UFS,b9a140691b80e2a764a04b14a3d816b9,Basic Resources,0,1,1,1
bf4378ef953a8d087e35b789c,UGI Corp,UGI,ceba282b7418b7f199798b645e1cba56,Utilities,1,1,1,1
cb5bcffa7776bffc90094a85a,AMERCO,UHAL,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
5506ea98a06978d08664128c1,Universal Health Services Inc,UHS,83ae5dbf7ddd148ec0fcaef46d6d3183,Health Care Providers,1,1,1,1
b828ec6281a73a5efde4d6760,Ubiquiti,UI,955e5ef956e469bce74b0d640f18c9fb,Technology Hardware,1,1,0,0
08eaff6ec511798ca0570632a,"Ulta Beauty, Inc",ULTA,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
4d86b5b2eb546129a281ae82c,Ultimate Software Group Inc,ULTI,719d067b229178f03bcfa1da4ac4dede,Software,0,0,1,1
49c8371408493438473e36857,Umpqua Holdings Corp,UMPQ,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,0
05027ef17a5fbda7106f8d0a6,UnitedHealth Group Inc,UNH,83ae5dbf7ddd148ec0fcaef46d6d3183,Health Care Providers,1,1,1,1
82414d2b6bae6e18f44117fe0,Uniti Group,UNIT,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,0,0,0,1
f5b27dad5a54bb73b77005fe4,Unum Group,UNM,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
afaf01fd7c846d44136d9b678,Union Pacific Corp,UNP,a600971fdd23ea1f5685d7ee01d5f5c3,Transportation,1,1,1,1
d58ab15ea7fb99a8e26593002,Univar USA Inc,UNVR,6089771c4b5ac170dfb12ccafc589ce9,Chemicals,1,1,1,1
79e94ab2cdd4a4b97b3ee6e38,"United Parcel Service, Inc.",UPS,a600971fdd23ea1f5685d7ee01d5f5c3,Transportation,1,1,1,1
c39731f11cb903c0e1944a786,Urban Outfitters Inc,URBN,053e0bc8b9627b28e2ed8029a34b35bd,Retail,0,1,1,1
ed004457b84501121ae2c63a7,United Rentals Inc,URI,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
b410318975e4671c5b157d103,US Bancorp,USB,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
b99611f16b808cd29a0caed7f,US Foods Holding Corp.,USFD,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,1,1,1
59bf770b5286548ebd332c539,USG Corporation,USG,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,0,0,1,1
40644d91f9e711630e71a1430,United States Cellular Corp,USM,ba075f9e97825d22570d1bcf73c382f2,Telecommunications,1,1,1,1
58d6f2704507f272b26e8675a,United Therapeutics Corp,UTHR,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,1
2a388bbec4b4ec2e3bb6d6561,Visa Inc,V,d271a2c22f236f624dae9917965bab6d,Consumer & Diversified Finance,1,1,1,1
00fb5c9ebbdc6c359d2e001c6,Varian Medical Systems Inc,VAR,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
bfea405b9504c7e54b4308597,Visteon Corp,VC,084cd6e07a4bb1a09ede9e62a8fdf814,Automobiles & Parts,0,0,1,1
e622b353d39f0aa7826e9aa2a,Veeva Systems,VEEV,26bf8f8d573c40a59aebf4eb0e5d914f,Computer Services,1,1,1,1
2f18b933d0f8773aea5e076b4,VF Corp,VFC,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
7a6cc5ecf4bcd3a28436d3807,Viacom Inc,VIA,3b563524fdb17b4a86590470d40bef74,Media,0,1,1,1
567a0cf365a79135c0a9d4eaf,ViacomCBS Inc,VIAC,3b563524fdb17b4a86590470d40bef74,Media,1,1,1,1
7a1b2cc387212a4e2edb628bf,Virtu Financial Inc.,VIRT,98bf4640b315d6320d944b36f9ea06e7,Capital Markets,1,1,1,0
f9074fed526a73c3fd0b5641c,Valero Energy Corp,VLO,5186f581089f313773b32576818b79fe,Oil & Gas,1,1,1,1
7f48775fcf5b87a81b615b2f6,Vulcan Materials Company,VMC,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,1,1,1,1
9ef86d7dc4fe0dfc27ee2b474,Valmont Industries Inc,VMI,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,1,1,1,1
2f4088c920b0c38f38beb67ea,VMware Inc,VMW,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,1
c38418a1dfe6f10d0650850a7,Vornado Realty Trust,VNO,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,1,0
c43f8da49f859489b24ceb955,Voya Financial Inc,VOYA,98bf4640b315d6320d944b36f9ea06e7,Capital Markets,1,1,1,1
31c61958fe8318a3b6005aa42,Validus Holdings Ltd,VR,NULL,,0,0,0,1
01d76805a4a4900d37767bcf2,Verisk Analytics Inc,VRSK,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
4ce4429e2d4b112d0cc9e9cc5,VeriSign Inc,VRSN,26bf8f8d573c40a59aebf4eb0e5d914f,Computer Services,1,1,1,1
3d060eda641c8e7cf0a277e0d,Vertiv Holdings,VRT,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,1,0,0,0
fbadfc351dd1a4500dc8541da,Vertex Pharmaceuticals Inc,VRTX,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,1
14d7a97ffc715c09cde6d435b,"Viasat, Inc.",VSAT,955e5ef956e469bce74b0d640f18c9fb,Technology Hardware,1,1,0,0
d455ef3285444e4fbc373217b,Versum Materials Inc,VSM,6089771c4b5ac170dfb12ccafc589ce9,Chemicals,0,0,1,1
f7090a62373ccde3d456a29bf,Vistra Energy Corp,VST,ceba282b7418b7f199798b645e1cba56,Utilities,1,1,1,1
1b05e7e6734483c412fd7a5d7,"Ventas, Inc.",VTR,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,0,0
f1b3b9d2a633352a40c00ddc0,Vectren Corp,VVC,ceba282b7418b7f199798b645e1cba56,Utilities,0,0,1,1
04a609d5e60a994a905a857b4,Valvoline Inc,VVV,084cd6e07a4bb1a09ede9e62a8fdf814,Automobiles & Parts,1,1,1,1
82e7f81dc247a4be833c93d32,VWR,VWR,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,0,0,0,1
2a279119a5db15e27f2d97b3a,Verizon Communications Inc.,VZ,ba075f9e97825d22570d1bcf73c382f2,Telecommunications,1,1,1,1
7af6ad8d1a71d4159003d21dd,Wayfair Inc.,W,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
2ded19a417b75bd9760efc8e5,Westinghouse Air Brake Technologies Corporation,WAB,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,1,1,1,1
ad808d8463bec70fe5eedcf5d,Western Alliance Bancorp,WAL,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
615f80f6bfb7197e51d1fbc97,Waters Corp,WAT,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
29a7b1be72a5d68690ed26481,"Walgreens Boots Alliance, Inc.",WBA,6b1d375c47f362d90b6f5791dd1775be,Food & Drug Retailers,1,1,1,1
3b941b4f8e4c860d9789a1694,WABCO Holdings Inc,WBC,084cd6e07a4bb1a09ede9e62a8fdf814,Automobiles & Parts,0,1,1,1
560d8d13f17b241c22cdbcf98,Webster Financial Corp,WBS,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
5f8c123a293d9c254e4f8ffd9,Welbilt Inc,WBT,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,0,0,1,1
2d1fb4c7a3a9a2aeebf2a41a8,WESCO International Inc,WCC,6ffda4ff590948af9d315927fc3a27e6,Industrial Goods,0,1,1,1
36bc323b857f3b1f05b04d3f6,WellCare Health Plans Inc,WCG,83ae5dbf7ddd148ec0fcaef46d6d3183,Health Care Providers,0,1,1,1
721eb54113735226fb5edc22f,Workday Inc,WDAY,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,1
2b2a4c45195a650e971834b1c,Western Digital Corp,WDC,955e5ef956e469bce74b0d640f18c9fb,Technology Hardware,1,1,1,1
d70cf9ffaf5c5041ce6570c69,WEC Energy Group Inc,WEC,ceba282b7418b7f199798b645e1cba56,Utilities,1,1,1,1
f9b30d5b8774b6c63043fa401,The Wendy's Company,WEN,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,1
9f7fdb89b49818df43ecc863a,WEX Inc.,WEX,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
925dcd6341adf93869a0a56d4,Wells Fargo & Co,WFC,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
32ec5d4657a866fed957af482,Weatherford International PLC,WFT,8eeb54b8e9786d5ed4cf8ff2686e2d42,Energy Equipment & Services,0,0,1,1
40a87d85da01e91c912cef990,"Wyndham Hotels & Resorts, Inc.",WH,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,0
bd7f277b19ef722baaa34fec8,Whirlpool Corp,WHR,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
7d208da89459fef894a0373ea,Westlake Chemical Corp,WLK,6089771c4b5ac170dfb12ccafc589ce9,Chemicals,1,1,1,1
cc2fe863770819f9800563ba2,Whiting Petroleum Corp,WLL,5186f581089f313773b32576818b79fe,Oil & Gas,0,0,1,1
4a7de892da719d25fa7f5a206,Willis Towers Watson PLC,WLTW,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
0b5386bbc124d741083661da0,"Waste Management, Inc.",WM,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
6cc00e87039ee7ce2cf4fb65d,"The Williams Company, Inc.",WMB,8eeb54b8e9786d5ed4cf8ff2686e2d42,Energy Equipment & Services,1,1,1,1
fe34284de82f31b9fc18b45d9,Walmart Inc. ,WMT,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
170210c018215ca50d8cfcb76,Slack Technologies,WORK,c8205c7636e728d448c2774e6a4a944b,Internet,1,0,0,0
6a1406dabcfef3ad51bc708b6,Worldpay Inc,WP,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,0,0,1,0
774685cd908fa9270bab6a70d,WPX Energy Inc,WPX,5186f581089f313773b32576818b79fe,Oil & Gas,1,1,1,1
4ca73355fcc6921b62097b44f,W.R. Berkley Corporation,WRB,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
ca16ced9343a1d537e4dab6b1,WestRock Company ,WRK,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,1,1,1,1
22992bf8dcc0e62cd46696d0f,Williams-Sonoma Inc,WSM,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
e951b2446d4a7400547d627f9,Watsco Inc,WSO,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,1,1,1,1
a063b473b918abef4b943eecd,West Pharmaceutical Services Inc,WST,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
1998f829076c394874064cb2b,Wintrust Financial Corporation,WTFC,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,0
9f3a717ee76908e2fac663ff9,"White Mountains Insurance Group, Ltd",WTM,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
4382aaa0d3f5edd3ceadf0488,Essential Utilities,WTRG,ceba282b7418b7f199798b645e1cba56,Utilities,1,1,1,1
8900e95c12d7484847db0c603,The Western Union Company,WU,d271a2c22f236f624dae9917965bab6d,Consumer & Diversified Finance,1,1,1,1
855dd28d0d35d1a2bed9ae7cd,"Woodward, Inc.",WWD,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,1,1,0,0
903c11d7354f2cc8ec0b6c76a,"World Wrestling Entertainment, Inc.",WWE,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,0,0
4b554e383e2df1267de7c2db0,Weyerhaeuser Company,WY,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,1,1
128166fc28cdfce586c69d99d,"Wyndham Destinations, Inc.",WYND,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,0
c0ddbbebfc7d4ebd115b8fc0f,"Wynn Resorts, Limited",WYNN,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,1
d83d4bfa69edf03974c41b03f,United States Steel Corporation,X,b9a140691b80e2a764a04b14a3d816b9,Basic Resources,0,1,1,1
c5c70bd6205238438ad8b24bc,Cimarex Energy Co.,XEC,5186f581089f313773b32576818b79fe,Oil & Gas,1,1,1,1
1a77f2ada4a3c37f247720daa,Xcel Energy Inc.,XEL,ceba282b7418b7f199798b645e1cba56,Utilities,1,1,1,1
cf35a5b9f1e27ae078f52585d,XLIT Ltd,XL,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,0,0,1,1
3221b1a80606fff50d326212f,"Xilinx, Inc.",XLNX,1ecd5cf57e6c65fce778542d3578a2fd,Semiconductors & Equipment,1,1,1,1
ee3af5526909c9fecf63f8a1b,Acceleron Pharma Inc. ,XLRN,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,0,0,0
1d23e8e2e51458ca803fd5bc5,Extraction Oil & Gas Inc,XOG,5186f581089f313773b32576818b79fe,Oil & Gas,0,0,1,1
44c1b4de614c641929abaccfa,Exxon Mobil Corporation,XOM,5186f581089f313773b32576818b79fe,Oil & Gas,1,1,1,1
f9623ea03e5bab0c89c0807df,Intrexon,XON,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,0,0,0,1
4656119c9a038b9efc183cb80,"XPO Logistics, Inc.",XPO,a600971fdd23ea1f5685d7ee01d5f5c3,Transportation,1,1,1,1
dc37f40dc10fa0864b749660d,DENTSPLY SIRONA Inc.,XRAY,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
1910ead13c02a6f3fbb49b349,Xerox Corporation,XRX,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
5088c3ea8fff193cf42fdf601,Xylem Inc.,XYL,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,1,1,1,1
d264ceddfcdaad3f8692a7e6b,Alleghany Corporation,Y,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
d279b7f34ac760640d1d7ec2d,YUM! Brands Inc,YUM,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,1
c69da72c8cb77936b7a5e55c0,"Zillow Group, Inc.",Z,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,1,1
57cf466ab7787e035ca5919d5,"Zayo Group Holdings, Inc.",ZAYO,ba075f9e97825d22570d1bcf73c382f2,Telecommunications,0,1,1,1
aa8576b115e33ee63a10bb730,Zimmer Biomet Holdings Inc,ZBH,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
d4dc80a08fcf78112ecc4878b,Zebra Technologies Corporation,ZBRA,6ffda4ff590948af9d315927fc3a27e6,Industrial Goods,1,1,1,1
7b7c6fb45f9ab0747edddf049,Zendesk Inc,ZEN,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,0
6dc3177cc6d3aa3cee4cdf3e5,"Zions Bancorporation, National Association",ZION,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
4b313b5b0c0890daa9643f1a7,Zoom Video Communications Inc,ZM,c8205c7636e728d448c2774e6a4a944b,Internet,1,0,0,0
7309279367aa68bbccfcc5946,Zynga Inc,ZNGA,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
4a9f3fce97d8ee2849739269e,Zscaler,ZS,26bf8f8d573c40a59aebf4eb0e5d914f,Computer Services,1,1,0,0
81f5c97ffc1bde71d3afebf12,Zoetis Inc,ZTS,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,1
